language;file;valid;error
javascript;3eb2e7d1694f77628041af0b1a3f1bc4b8dbf275.js;TRUE;
javascript;3fc4ce87b48de7420984fa308f9923cbc8d4c27c.js;TRUE;
javascript;3fe5c250a405fbe8a4da3d6977d7331655572694.js;TRUE;
javascript;40087bf66bc9ded0d9d4a20b4d7875eb50516710.js;TRUE;
javascript;40a33413dce28d2f95b3a8036a7c63a6c82b877e.js;TRUE;
javascript;40d52fee67cf8bbe0ccf916035726d7521274d18.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpzk947b9w.js:2
function(options) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;41066535b978637c2c3ec651d74b406b9510e7c7.js;TRUE;
javascript;41b7368c976ed1ccaca072a314415b67734ea37f.js;TRUE;
javascript;41bc5d034a9ae01dceb7311d6c31c92403b8ef75.js;TRUE;
javascript;4214ebc13f72228c0a66032a1aab0e43d56c58cd.js;TRUE;
javascript;42430fe845d4d52ceb2a0113cf1275d6b8c8472c.js;TRUE;
javascript;428aafc9eb56d5a5b25a78ff842aab535aebbb74.js;TRUE;
javascript;42ae882b55a24544c71bd52eb7c37967fc29abc1.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp3khgc949.js:1
function (nextTargetFn, fnOpt) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;42cff52081b66d77e4e7fac923d4d824de13cfd3.js;TRUE;
javascript;42d7e6874a4500bc3d6f9aaadf03324748930e44.js;TRUE;
javascript;42ee63e3e6f6ffc695809f0c722cef7792edf0c5.js;TRUE;
javascript;42f2e6ee5afb84dc5c483a906f7b9d108ba2c0ad.js;TRUE;
javascript;43a6776c2a391ddd3539262e078b0f35b5563004.js;TRUE;
javascript;43effe71e5bf6488752a468e295b94ba6ecbf571.js;TRUE;
javascript;43f2089142f57cddc3983e6429c34351699625f2.js;TRUE;
javascript;4432996e44c111046cbf0ca7b0054fe1a0a7032d.js;TRUE;
javascript;44826566c100c691c371abafae88df2ae67a7abb.js;TRUE;
javascript;44f68d61eb47d06cef1e2b7bb7d026cd204b72d2.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpjww7adva.js:2
function(emailHTML, user, done) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;453b4dac7a75707afc217fbacdea501179e0e5a4.js;TRUE;
javascript;4658397daa4a983830b4f881287c880e66efaaae.js;TRUE;
javascript;46d262f6235caa894198d73fcf926306e29ddd72.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpbt6r9u8w.js:2
function(err) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;47b6c6c9a609e163d80673d08fc83073f730d9d8.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpivzfg9sv.js:2
function(json){
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;4827c85699e6151b592cdab3a9638bbcb48b45aa.js;TRUE;
javascript;48b461eea5a82d0e972e0d6bc99f466adbbbc49f.js;TRUE;
javascript;493bbfac6a29bb63e18c91147a8eb7fc4e318b3f.js;TRUE;
javascript;4ab55b29d2fca072a02f013cfab60d162e0c5033.js;TRUE;
javascript;4c2f990ebd48a2bba924dc93bbf008e1328d071f.js;TRUE;
javascript;4cdce095fa0e479aad985cbfa2d58bc1163ae635.js;TRUE;
javascript;4d46fa0ef2fe8e54976808194312b66f9c7689b1.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpaeux8wvh.js:1
function (event) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;4dfc962cc58fb03d97e0137d89703e321d4f8ec3.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp0ncpyvdv.js:2
function(cssScreen, cssHandheld, mobileMaxWidth) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;4e4d95e95e9f77765be750d33b60c8b774a3736c.js;TRUE;
javascript;4e9dd53ded83b65fc96f07fd9347931a1c82b302.js;TRUE;
javascript;4f0e85fec5f6746ac1123f2d3061f1b53c6a404d.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp66g6xp04.js:2
function(topCallFrame, callFrameId, functionObjectId, scopeNumber, variableName, newValueJsonString)
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;4f352b985ac89383a1d4e38270adb251388a849a.js;TRUE;
javascript;5063595a089f9cb72ed68e5c546cbf807a52c1ab.js;TRUE;
javascript;50c88c6a606443e89f978a75057902a65d8312bd.js;TRUE;
javascript;5156e3063ae8e8ba7f0d599378d024a4f403993c.js;TRUE;
javascript;51bd863b96a3f767711afb3299da96eb3b491125.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp3xph0wb9.js:1
function (sub_node) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;521fe081db71ad182af988832768fbe7dd2be1cb.js;TRUE;
javascript;5321b9f60bf5659634376db13162aab0f8716230.js;TRUE;
javascript;535c4e6a738f4870263b9f6136fef18f19ce8881.js;TRUE;
javascript;53be4a92bcb81a8ff4a50f6a4202c00aad18e105.js;TRUE;
javascript;540898e63991cb0c8985ed8fb29eb11a59f35089.js;TRUE;
javascript;546cd2d62e34e0be206fcb52f7db5d650a55006f.js;TRUE;
javascript;54d37f817ef80a17277ecdad0aec07311baef68f.js;TRUE;
javascript;55152adc4f7de802dea5758415c9c45653ecd4c5.js;TRUE;
javascript;55905e3a5bfff355e8f9f8327332edfbede57de3.js;TRUE;
javascript;55b01d2a157a482db5a538e39f7c6129a6fce011.js;TRUE;
javascript;563e6d453556dd776572761bd8e002e6e1ac64b6.js;TRUE;
javascript;56cafbc9687ebb7b67d485ec387a03cb85791c7c.js;TRUE;
javascript;56ccf5283f3f913d33cb7cd7886aed26c6290102.js;TRUE;
javascript;56f4d221e9aadbeaefe3c91dedcf694f7ec89413.js;TRUE;
javascript;57071cb8a8e82c6a9ab86aa1d46e6195de9c9a1f.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpi0svwhgc.js:1
function (req, res, next) {            
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;5745ca552fa35a4b6b4d86caa80d4359b0ba3756.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp5fk6jnnw.js:2
function(repo, branchname) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;57580844e4c88cb1353581a3b7281983793039aa.js;TRUE;
javascript;57d5281eb03b9f8377d9478da3742f5a74653c17.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp4_liax_7.js:2
function( attributes, options ) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;58631765eac4b0c675f458c3904ee07fbe2bac5b.js;TRUE;
javascript;59893bcea4629be059ad3e59c3fa5bde438d292b.js;TRUE;
javascript;59fd76047529da2305cf682a0e95528a2279196b.js;TRUE;
javascript;5a11fb5211e5706da81f2874516f023dc6e5aa88.js;TRUE;
javascript;5a3a3166d2b33c547e3aff2b1f8cabccd8b41cc7.js;TRUE;
javascript;5a3ec689a85aea83ac4b8f1623ea4a79f8676ccc.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpngj3gqlz.js:1
function ( e ) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;5a516114deb8c4fa37936d83cebf6e8cc1825cd8.js;TRUE;
javascript;5a66d6a443f5f98f09483fd03d9ba9ee11fb4ae9.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp4v0dvi8q.js:2
function(paths) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;5ad6a401d78b5625eb5293891b4741aad0149788.js;TRUE;
javascript;5afa879d2304344ec58c9d588209713fe28a31eb.js;TRUE;
javascript;5b0bdb38c7cb135adf03edf89f77adadb280af0d.js;TRUE;
javascript;5b83d4f0dc3db414df6c7e4a5da93dec170153de.js;TRUE;
javascript;5b9a544a6f2ffdc87294fee3fd00b81667ac0ab3.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpg2_fvs05.js:2
function(analyzed) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;5ce21f7c7887334ce1e4f019061ea8b7d2b84237.js;TRUE;
javascript;5cf212d37ca69735bc909710ddeca8dc5c876d77.js;TRUE;
javascript;5cfbe9e34473d82599997e4bcec3a86ac7d52b61.js;TRUE;
javascript;5cfce82420b3eaf6c7302582c3d5a6fa338c9839.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpsiagvyqm.js:2
function() {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;5ec10ac8883e31beb91a940f133290a5146a126d.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpoq0zsuc0.js:2
function(e, t) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;5f147d56e8988e76949ea0e296baec0b684c2760.js;TRUE;
javascript;5fefffc8c6c1ceced3aa0356fd869354ad74734a.js;TRUE;
javascript;5ff30591d788620c00acd05c302ff3dd86606aa3.js;TRUE;
javascript;6043347be9c05a2adb8a853f9face425a97799b4.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmphiruajgd.js:2
function(fn) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6049cb54cbc20f91a5a45f5ae07167a666129a19.js;TRUE;
javascript;60de9e4f61f96503bbe589a42755ee9b24f961d0.js;TRUE;
javascript;60e19c174be0f868193568858ad8172def50d5fa.js;TRUE;
javascript;60feb0695eb305f0b466ca14b05a2ecd0544c380.js;TRUE;
javascript;612ceb080fb3101d766f31be1ed3eee5d8e80a9d.js;TRUE;
javascript;620d774d18d132b51905ddbef99493d623c3acc2.js;TRUE;
javascript;625b386b6e1141e1869ede753640850c0c9f0971.js;TRUE;
javascript;626fe31ed6c7026ab9cc6012b6ea8659bc5faaf0.js;TRUE;
javascript;630ac39969e27d68bd85eb048f99e0d2b64fd67b.js;TRUE;
javascript;6393edebdcd7074eba41fc2838988772da7b1766.js;TRUE;
javascript;63e74a48a7245cd88202f825c01bfe69fc5e4559.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpi_y4j1h1.js:1
function () {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;63e829b234a8fa1399da1f7347a7fb3463e862a8.js;TRUE;
javascript;640a51cc1cbf47487e20172524e9efbb765cdf25.js;TRUE;
javascript;64696dd32d050cfedd2864f30bf2bb72d56ab8b9.js;TRUE;
javascript;6593ab769b4541634bfe46e9126c3254cd997758.js;TRUE;
javascript;66c865e25e0fe1cc8a0a25b4a2dcbac53dec8ad6.js;TRUE;
javascript;671b5e6e9545c7a6a027f8b93c1349d491cf429e.js;TRUE;
javascript;6766188870f7099aeb393719820245b69d789d23.js;TRUE;
javascript;67b147eb4740ed627359aaee593d140f623be0b6.js;TRUE;
javascript;67c080ce2ae08943ac5fd54f5c83fe0d703b55e9.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmps2fuw_t8.js:2
function(obj, array){
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;67f2d8d501e2621441a8235b08d589fbeeb7dba6.js;TRUE;
javascript;688486b806508970d048228059045c9f5b6725d0.js;TRUE;
javascript;6937f4bd9318cc2298590a1aa5cff33517297d13.js;TRUE;
javascript;696754011043a9d75f3cde7de638690a9eca1c81.js;TRUE;
javascript;69a8391e71d6c50bfeffbbda7f4aa0187f7d7d0a.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpzeyip2o5.js:1
function (ms, cycles) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6b0a55c4d0263c549e88f80001b8cca417fca5ca.js;TRUE;
javascript;6b16291e1a1e05882cc2d0628128a6ab6d3047a5.js;TRUE;
javascript;6b49053bb7f667681d526dc21d5d6b71f3bf644d.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp32iyh07_.js:2
function(options) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6b6f18c0090ff2d8f5fc7cf3a1a622a546b6a328.js;TRUE;
javascript;6b7ceae31fee1b94c1b279b0effc607067b63477.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpwi9g1m1c.js:2
function(value) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6b8cd6ed85a41d407787090c74a76efb981d13e0.js;TRUE;
javascript;6b97c007f85b71c36b4981fa94c34ebbdb44837a.js;TRUE;
javascript;6bdce13c59c771327c1d06a5bd9da5830236fc75.js;TRUE;
javascript;6beab32a225f8e4465387c2c995aa2df77f8c67c.js;TRUE;
javascript;6c10a92121eaa3df8fd37eaf301846de70af92eb.js;TRUE;
javascript;6c156db7419c9f02b22d277c0579432c7f261e68.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp_900j9hr.js:2
function(error, data, uri) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6c22fb868c77a17d8c315c80baf3c92d1cbba255.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp9bt9jj5f.js:2
function(){
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6e724f4100228e990e019c23267b069cf93d88ed.js;TRUE;
javascript;6e8d5a95e5f081b7356f8e146b7aa2005e68e3fc.js;TRUE;
javascript;6f1b6d7da675b312a81fbff8be9bebc44a151dd5.js;TRUE;
javascript;6f3deb83765b0e3b08b3efc82da56bb7e1d8b0bd.js;TRUE;
javascript;6f85a1c87e27024a6637995b7cc4fb765cf99651.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpljqf8ell.js:1
function () {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;6ff349404c38a92f8715ab746953adf2dc8d8df6.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpzpl7c1zf.js:2
function(child, element, root) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;70076fea55b208aa70f4c1f2ce29e906f55e9b0b.js;TRUE;
javascript;702395cf85add650170ca45ca6f582e6ad609863.js;TRUE;
javascript;707348d9a9881782f3a390fdcc6362d35cfe24c0.js;TRUE;
javascript;714102b7c2adb4ae197403df252e967a1b967bb1.js;TRUE;
javascript;716f55d62b946a950d036a93d84010178f0df6be.js;TRUE;
javascript;7374475242822d7b928af9b444968ea1edb14961.js;TRUE;
javascript;743c71a6e042feaeab65d74be8f0c593850caa5d.js;TRUE;
javascript;74eddaefe769d74c852c1e2f20ee2f915662e534.js;TRUE;
javascript;75b16e7587ecba7f565bf5a7cab4aba911ef21f5.js;TRUE;
javascript;75bd494b4c5bbae860b71d84a90f21803eb9df90.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmppgk2nnr6.js:2
function(selectedDates, dateStr, instance) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;76620974f0547b5a9c86d2860b6b401af8aee5fc.js;TRUE;
javascript;766c00cc3fec8994e64ea292f446b31cac961c4a.js;TRUE;
javascript;76bc8cc38de0fc7eb7fad3c0c59dbe4d253ed35a.js;TRUE;
javascript;772b192920929112164f261c632d6d201a79f15a.js;TRUE;
javascript;77500f7ed85c84b4a9afdc7d044b47c376e0fdf8.js;TRUE;
javascript;7792c9cad68651f3152aeae0d421b4c045e34f70.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp2luevbd4.js:1
function (rules) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;7881c800df7c8685a2f20c7b03e4b0240d408ee5.js;TRUE;
javascript;78abc93c4f1422c014aaf811bcf7f1745a54ad54.js;TRUE;
javascript;78cdf22892aede27a705363352fa86e819d9e950.js;TRUE;
javascript;793de229c19013e5f2734d8d0b91332618aeb1ec.js;TRUE;
javascript;79833780634b5da414f322a70acc16cd971f54e9.js;TRUE;
javascript;7a7669af5bd19969219afb98ecb419c9e69e345b.js;TRUE;
javascript;7ad0ecf4e410d8b761c0a843f34aac97f08e6eb3.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmpilh3_yxy.js:1
function (ev) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;7ad332f061e034a3722a1892510e40b7d5b48338.js;TRUE;
javascript;7b4f573ecc7e388a1b05fa0c454bbe5d1b0154f2.js;FALSE;"C:\Users\gamer\AppData\Local\Temp\tmp_09pwi0d.js:1
function (dir) {
^^^^^^^^

SyntaxError: Function statements require a function name
    at internalCompileFunction (node:internal/vm:73:18)
    at wrapSafe (node:internal/modules/cjs/loader:1178:20)
    at node:internal/main/check_syntax:83:41
    at loadESM (node:internal/process/esm_loader:102:11)
    at async handleMainPromise (node:internal/modules/run_main:70:12)

Node.js v18.18.2"
javascript;7c64058e5441f6997938423872a5fb61adad9b13.js;TRUE;
javascript;7c683c57373d2999ba60f1d2ac47e09c848606dd.js;TRUE;
javascript;7c8230e75c918a8a110f641ddb241006a1f86ac1.js;TRUE;
javascript;7d264373709561148c7166601ac39370e78f74b1.js;TRUE;
javascript;7d5c910e21691ba6e3ecb2702aa277292fe33aca.js;TRUE;
javascript;7d7f185a648d4fc6f6f329e9b660c5abad9eda5c.js;TRUE;
javascript;7e336435c1d0311504a9aa8909fef35a4d231a33.js;TRUE;
javascript;7e4d07cdbc95712aedb34e42a1e9c010f051aee8.js;TRUE;
javascript;7e8d45cc3c734e4ddd8ca5f9ab23015739a38d6f.js;TRUE;
javascript;7e905906b77d77d69bfad1a974309bf35c02d9db.js;TRUE;
javascript;7ea5c02411575387dcee95ac858c5720c11b715d.js;TRUE;
javascript;7eeebacdcdfc3808a9728099160a310246bdbdb6.js;TRUE;
javascript;7ef6445c3a422e462074b4de5007c4662ae09347.js;TRUE;
javascript;7f05880e4a4572fd67ffb0f55223f66d8ea4e68d.js;TRUE;
javascript;7f6d0994185028edc3cf930e233592f5fd54c57d.js;TRUE;
javascript;7ff179ce7b3381f8be7d52003e2741a700964284.js;TRUE;
javascript;8189991b6b345169bde2b265e21029d857189364.js;TRUE;
javascript;831699df1708d96c91d8010a8ee975c4d022fe0e.js;TRUE;
javascript;8336df1741a663b458cd96ba12ad2c3e13f89b84.js;TRUE;
javascript;834231071e430ebbad057a9a40aad4cff6dcd42d.js;TRUE;
javascript;835931f2fc527af1514e04c7c14e3efbe0c59ec7.js;TRUE;
javascript;836fbddb05e8548487d15f03f51dae21a4c08475.js;TRUE;
javascript;84044ca9124c5eb4dc28d8e0c8d366c7abd761fa.js;TRUE;
javascript;846b9337246e3b06e6b41b228beeea21e66d0b03.js;TRUE;
javascript;84847c3f4a5037263d3b08ecc4cb049ff91ef259.js;TRUE;
javascript;85f07caed508403ab259b5b13eabc97704e0261b.js;TRUE;
javascript;8635662b1ab690ee947a0613f0717dc85f45eb47.js;TRUE;
javascript;868a4301d5329b774ab8912f0f95f7996a2b5245.js;TRUE;
javascript;86a67baff3ca16cd6ef2d3e9af09fc1afcef6c87.js;TRUE;
javascript;86bc86f6cd7aab4c5259532ce28fb7f8ac5424e0.js;TRUE;
javascript;87d5dac3ae3205e654821c03c010e4738fc4b8a1.js;TRUE;
javascript;885369e465c143eaac27b90c28a22e4af2266fa6.js;TRUE;
javascript;8879b1e430c2946d2249e5d90c1a70fbe7018646.js;TRUE;
javascript;88b8af254800b91de5756ddf1988d3c064f73db3.js;TRUE;
javascript;88efcf3a8cc212827c16a1c4a997db7e1b791e11.js;TRUE;
javascript;89a7c7cb62971c45ae566a47f42436af923011b9.js;TRUE;
